query_id,score,prediction
19335.0,0.32239909011218965,Hurt
47923.0,0.2844271615166586,Hurt
87181.0,0.34270789666119966,Hurt
87452.0,0.3229580412632377,Hurt
104861.0,0.2679032112755552,Hurt
130510.0,0.3267907381794926,Hurt
131843.0,0.33090789895640205,Hurt
146187.0,0.26538372401607163,Hurt
148538.0,0.20318633585098647,Hurt
156493.0,0.3718925713289827,Hurt
168216.0,0.2405449911702217,Hurt
182539.0,0.3206320450317919,Hurt
183378.0,0.266099448701872,Hurt
207786.0,0.2910549977341851,Hurt
264014.0,0.2805118456791188,Hurt
359349.0,0.21395915525272605,Hurt
405717.0,0.3202267480945455,Hurt
443396.0,0.32408127867595066,Hurt
451602.0,0.24142892164825905,Hurt
489204.0,0.31375340441484917,Hurt
490595.0,0.28183263055371977,Hurt
527433.0,0.3267907381794926,Hurt
573724.0,0.24911334578034433,Hurt
833860.0,0.27835646817398607,Hurt
855410.0,0.3204866096172635,Hurt
915593.0,0.26644487595767485,Hurt
962179.0,0.2627128588836666,Hurt
1037798.0,0.352446374281617,Hurt
1063750.0,0.26450398308567125,Hurt
1103812.0,0.2421786406513763,Hurt
1106007.0,0.4026825613787782,Hurt
1110199.0,0.4140554597385317,Hurt
1112341.0,0.1941631342595892,Hurt
1113437.0,0.31991712033732966,Hurt
1114646.0,0.37706716977371413,Hurt
1114819.0,0.3520441167463885,Hurt
1115776.0,0.26490728731356006,Hurt
1117099.0,0.2730473105586927,Hurt
1121402.0,,Insufficient-Data
1121709.0,0.33409110111041795,Hurt
1124210.0,0.2520868979691698,Hurt
1129237.0,0.40142179000097883,Hurt
1133167.0,0.32908709850291434,Hurt
