query_id,score,prediction
19335,0.5323413701154196,Neutral
47923,0.46967098044385963,Neutral
87181,0.5650297988622213,Benefit
87452,0.5324677921743497,Neutral
104861,0.4424095643812398,Neutral
130510,0.538786841104326,Neutral
131843,0.546546529670947,Neutral
146187,0.4375437906829098,Hurt
148538,0.3349976338331414,Hurt
156493,0.6131471927654584,Benefit
168216,0.396591643502719,Hurt
182539,0.5286328727119967,Neutral
183378,0.438723821196354,Hurt
207786,0.4798685657079285,Neutral
264014,0.462485846654515,Neutral
359349,0.35275901032620055,Hurt
405717,0.5279646510306089,Neutral
443396,0.5352169596746007,Neutral
451602,0.3987479429899108,Hurt
489204,0.5172919116133413,Neutral
490595,0.4646634527712886,Neutral
527433,0.538786841104326,Neutral
573724,0.4107184720033297,Hurt
833860,0.4589322299154141,Neutral
855410,0.5283930902505506,Neutral
915593,0.4392933344604757,Neutral
962179,0.43314027852794224,Hurt
1037798,0.5810858340592405,Benefit
1063750,0.4360933430982531,Hurt
1103812,0.4,Hurt
1106007,0.6650023661668586,Benefit
1110199,0.6826620437204377,Benefit
1112341,0.32012088943958955,Hurt
1113437,0.527454161161288,Neutral
1114646,0.6227722050707352,Benefit
1114819,0.5804226235046099,Benefit
1115776,0.43741654340668684,Hurt
1117099,0.45017890882558037,Neutral
1121402,,Insufficient-Data
1121709,0.5508231047523733,Neutral
1124210,0.41562103074658324,Hurt
1129237,0.6618326436971338,Benefit
1133167,0.5425728992147432,Neutral
