query_id,score,prediction
19335.0,0.2200421800883527,Hurt
47923.0,0.28443326755700515,Hurt
87181.0,0.3519710252303146,Hurt
87452.0,0.27409692303441296,Hurt
104861.0,0.39033969956050274,Hurt
130510.0,0.3314972272049698,Hurt
131843.0,0.33096894488307027,Hurt
146187.0,0.25790851647449137,Hurt
148538.0,0.26147149181586254,Hurt
156493.0,0.3718925713289827,Hurt
168216.0,0.26836841439696585,Hurt
182539.0,0.2741959729471347,Hurt
183378.0,0.38077078181188345,Hurt
207786.0,0.24827092358531272,Hurt
264014.0,0.2200421800883527,Hurt
359349.0,0.22282508661605704,Hurt
405717.0,0.3356710064276818,Hurt
443396.0,0.3241969471940075,Hurt
451602.0,0.2407688799564953,Hurt
489204.0,0.32855634868301276,Hurt
490595.0,0.28929604070315723,Hurt
527433.0,0.34577980777370493,Hurt
573724.0,0.21649328689787423,Hurt
833860.0,0.3160244894985063,Hurt
855410.0,0.32362350346460506,Hurt
915593.0,0.27409692303441296,Hurt
962179.0,0.26376826109995744,Hurt
1037798.0,0.34381780082896685,Hurt
1063750.0,0.23123208677258314,Hurt
1103812.0,0.2646260066065655,Hurt
1106007.0,0.28403076121880566,Hurt
1110199.0,0.378900229875446,Hurt
1112341.0,0.23749856064625155,Hurt
1113437.0,0.3604172227359484,Hurt
1114646.0,0.3171247121729946,Hurt
1114819.0,0.39257150445990735,Hurt
1115776.0,0.23007189316715776,Hurt
1117099.0,0.2827270803465957,Hurt
1121402.0,,Insufficient-Data
1121709.0,0.23463808838365072,Hurt
1124210.0,0.21711020360368513,Hurt
1129237.0,0.25802046531785455,Hurt
1133167.0,0.3041108416361916,Hurt
