query_id,dcg_score,mrr_score,majority_at_k_score,ranked_doc_ids
19335,0.5088475899060216,0.5238095238095238,0.5,"[""6512137"", ""6512144"", ""772234"", ""1720389"", ""2304004"", ""1720395"", ""2304005"", ""8828697"", ""691496""]"
47923,0.3868528072345416,0.2727272727272727,0.0,"[""4297620"", ""5417582"", ""8641107"", ""8418681"", ""6241152"", ""6241150"", ""618556"", ""5417578"", ""2061700""]"
87181,0.5543321215390643,0.6244026760114685,0.5,"[""6484576"", ""8534130"", ""6521366"", ""8565420"", ""8534134"", ""6484575"", ""2530252"", ""8683183"", ""8683181""]"
87452,0.462436964488943,0.4142011834319526,0.0,"[""8819112"", ""8819116"", ""8333919"", ""186931"", ""186939"", ""1395631"", ""8081937"", ""110898"", ""8819113""]"
104861,0.6109821849654247,0.7035040431266847,0.75,"[""1811410"", ""5703400"", ""442613"", ""6658615"", ""6351571"", ""5138474"", ""2497738"", ""5836444"", ""6124839""]"
130510,0.615563331057436,0.7384615384615385,1.0,"[""8612903"", ""1494936"", ""799647"", ""8612909"", ""8612910"", ""7501558"", ""8612902"", ""8612904"", ""8612905""]"
131843,0.546546529670947,0.608294930875576,1.0,"[""8305152"", ""8305156"", ""8305158"", ""8305153"", ""8305154"", ""8305155"", ""6054149"", ""8456964"", ""5325677""]"
146187,0.4853799850529684,0.4626456477039068,0.0,"[""8434623"", ""8434619"", ""8434624"", ""4777144"", ""8434625"", ""8434626"", ""8434618"", ""744165"", ""8434622""]"
148538,0.4581648156955503,0.4031007751937985,0.0,"[""8283532"", ""7407803"", ""985491"", ""231455"", ""7407812"", ""3918785"", ""4959638"", ""985488"", ""1392971""]"
156493,0.4731974454383393,0.4444444444444445,0.5,"[""8182162"", ""3288601"", ""3288600"", ""2612493"", ""6139386"", ""1960257"", ""8182160"", ""2928707"", ""6983822""]"
168216,0.4255852685329404,0.3466666666666667,0.0,"[""3830857"", ""1381477"", ""1301467"", ""8185135"", ""13499"", ""2069992"", ""1924800"", ""1924796"", ""8723467""]"
182539,0.6288664245018524,0.7328244274809161,0.5,"[""1307235"", ""8757181"", ""57443"", ""2909960"", ""7371262"", ""57444"", ""6037973"", ""1638689"", ""1638690""]"
183378,0.4644354116892394,0.4257907542579076,0.3333333333333333,"[""7449748"", ""7449744"", ""8570258"", ""1289489"", ""3185611"", ""4803847"", ""4493915"", ""5534710"", ""6109454""]"
207786,0.5275172674577662,0.5619768832204065,0.5,"[""8273762"", ""8273763"", ""8273754"", ""2763917"", ""7941579"", ""8273758"", ""8273756"", ""8273759"", ""8273755""]"
264014,0.443145928728172,0.3979238754325259,0.4,"[""1804644"", ""3396076"", ""96855"", ""6105569"", ""4834547"", ""5328095"", ""3338827"", ""2223171"", ""6198286""]"
359349,0.5535503386200996,0.6,0.6666666666666666,"[""2826510"", ""4013723"", ""943229"", ""68647"", ""3900185"", ""68649"", ""68648"", ""576628"", ""5615181""]"
405717,0.5575352867996559,0.6268656716417911,1.0,"[""8433854"", ""2702419"", ""3033900"", ""4704975"", ""8156519"", ""7728831"", ""3033904"", ""2879960"", ""4828118""]"
443396,0.5672807944841554,0.6432062561094819,1.0,"[""8536118"", ""8536123"", ""3440850"", ""8536121"", ""3721948"", ""119472"", ""4052112"", ""8536122"", ""4633352""]"
451602,0.4955201175913144,0.4868035190615835,0.6666666666666666,"[""5179251"", ""8383461"", ""8390518"", ""6286982"", ""6286977"", ""3177691"", ""6286975"", ""5475308"", ""2382274""]"
489204,0.3793681275664273,0.2653673163418291,0.3333333333333333,"[""855963"", ""5541650"", ""1778458"", ""2268652"", ""8054792"", ""8737051"", ""1051498"", ""1355264"", ""7116533""]"
490595,0.4105184560025644,0.3187347931873479,0.3333333333333333,"[""805051"", ""4842889"", ""805048"", ""5247999"", ""4737063"", ""4842897"", ""4842890"", ""805046"", ""549465""]"
527433,0.5630783655806836,0.6392333709131905,1.0,"[""8617271"", ""5466807"", ""7607669"", ""1379240"", ""1664523"", ""5466810"", ""3294599"", ""1379245"", ""4046876""]"
573724,0.6368547259115426,0.748138414367061,0.8,"[""2635262"", ""8441642"", ""8833194"", ""5721829"", ""1165129"", ""7674859"", ""7199673"", ""162151"", ""6776717""]"
833860,0.6369485624858371,0.7317073170731707,0.6666666666666666,"[""5167510"", ""6230226"", ""1889863"", ""6230222"", ""6230227"", ""5167513"", ""8344031"", ""8833502"", ""5127788""]"
855410,0.5743530577714466,0.6575342465753424,1.0,"[""8651771"", ""8651775"", ""1186979"", ""8651770"", ""2890365"", ""2117094"", ""6934651"", ""6933293"", ""1819434""]"
915593,0.5088504419906611,0.5223880597014925,0.5,"[""3538160"", ""82107"", ""8402971"", ""4566822"", ""8402972"", ""82113"", ""82110"", ""6923052"", ""98515""]"
962179,0.4732633621587463,0.4364288561179753,0.0,"[""5653659"", ""8785371"", ""2329699"", ""4511499"", ""4606386"", ""5919340"", ""2329701"", ""2978871"", ""2978869""]"
1037798,0.5988294158008084,0.7075038284839205,1.0,"[""8760871"", ""3641634"", ""8760866"", ""8760867"", ""7822415"", ""4095286"", ""2360252"", ""7604812"", ""3914692""]"
1063750,0.4105184560025644,0.3187347931873479,0.3333333333333333,"[""4337532"", ""1923500"", ""7778351"", ""1300452"", ""7778349"", ""8438480"", ""983109"", ""819285"", ""4895432""]"
1103812,0.4491768952476266,0.3846153846153846,0.0,"[""8220089"", ""8220085"", ""3843267"", ""8220086"", ""2332189"", ""8220087"", ""3940091"", ""6289840"", ""1659852""]"
1106007,0.488445666152102,0.4736842105263158,0.6666666666666666,"[""2960563"", ""2960558"", ""1334330"", ""7685388"", ""2960566"", ""4004173"", ""1334335"", ""1334336"", ""5144927""]"
1110199,0.6363319755856068,0.7573186253712346,0.6666666666666666,"[""1901878"", ""8160520"", ""1901879"", ""3838638"", ""1901876"", ""1901882"", ""1901881"", ""8160519"", ""4511137""]"
1112341,0.3318827184217866,0.2114695340501792,0.25,"[""8139255"", ""8139258"", ""8139257"", ""4022846"", ""6903063"", ""4022849"", ""8606161"", ""6164791"", ""8606160""]"
1113437,0.3708826614307696,0.274390243902439,0.25,"[""2354947"", ""8128796"", ""631949"", ""2001934"", ""3880944"", ""2001933"", ""1768727"", ""5188745"", ""4016930""]"
1114646,0.6100004628782927,0.7313769751693001,1.0,"[""5279567"", ""444380"", ""8117090"", ""8117091"", ""8117089"", ""2647994"", ""8117096"", ""6704400"", ""8329774""]"
1114819,0.3130005068452701,0.1964285714285714,0.3333333333333333,"[""5521371"", ""6900766"", ""8022280"", ""4890560"", ""3781418"", ""6941478"", ""988373"", ""1315998"", ""5891747""]"
1115776,0.46784182347209,0.426086956521739,0.0,"[""8106321"", ""4314176"", ""8106320"", ""4314175"", ""4314174"", ""4314172"", ""8106324"", ""1729576"", ""5900625""]"
1117099,0.41957737649539,0.3506493506493507,0.5,"[""8446501"", ""8093934"", ""3349612"", ""5286539"", ""4441325"", ""8446505"", ""4458509"", ""3543106"", ""6122722""]"
1121402,,,,"[""182369"", ""5189913"", ""188213"", ""7125987"", ""8052617"", ""8052624"", ""8052620"", ""8052623"", ""5645287""]"
1121709,0.4793787713240882,0.4545454545454545,0.0,"[""8049583"", ""3423067"", ""3423059"", ""3423062"", ""3423063"", ""8049577"", ""8049586"", ""8049585"", ""8049579""]"
1124210,0.3887889279352026,0.3034825870646765,0.5,"[""2728448"", ""8026737"", ""7695217"", ""2461683"", ""2494577"", ""8026735"", ""8492305"", ""2089544"", ""6221372""]"
1129237,0.5917232899937681,0.6521739130434783,0.6666666666666666,"[""3905802"", ""4254811"", ""6080460"", ""3905057"", ""128984"", ""4254816"", ""8588219"", ""8588226"", ""8588222""]"
1133167,0.561276178803646,0.6319862424763543,0.6666666666666666,"[""4922619"", ""4550240"", ""434125"", ""1824480"", ""3023120"", ""7217705"", ""434121"", ""6112587"", ""1824486""]"
