query_id,dcg_score,mrr_score,majority_at_k_score,ranked_doc_ids
19335,0.5596371859298453,0.6133828996282528,0.5,"[""6512144"", ""1720395"", ""6512137"", ""2304004"", ""1720389"", ""772234"", ""2304005"", ""8828697"", ""691496""]"
47923,0.2398124665681314,0.1111111111111111,0.0,"[""8641107"", ""4297620"", ""8418681"", ""6241150"", ""5417582"", ""6241152"", ""618556"", ""5417578"", ""2061700""]"
87181,0.518673698212921,0.5433255269320844,0.6666666666666666,"[""6484576"", ""6521366"", ""6484575"", ""8534134"", ""8534130"", ""2530252"", ""8565420"", ""8683183"", ""8683181""]"
87452,0.4581648156955503,0.4031007751937985,0.0,"[""8819112"", ""8819116"", ""186931"", ""8333919"", ""186939"", ""1395631"", ""8819113"", ""8081937"", ""110898""]"
104861,0.434997537112644,0.3773824650571792,0.5,"[""5138474"", ""1811410"", ""5703400"", ""442613"", ""6351571"", ""2497738"", ""5836444"", ""6658615"", ""6124839""]"
130510,0.5537201985244874,0.6226415094339622,1.0,"[""8612903"", ""8612909"", ""7501558"", ""8612910"", ""799647"", ""8612904"", ""8612902"", ""1494936"", ""8612905""]"
131843,0.5829893505017173,0.6774193548387097,1.0,"[""8305158"", ""8305153"", ""8305154"", ""8305152"", ""8305155"", ""8305156"", ""5325677"", ""6054149"", ""8456964""]"
146187,0.45951549433645,0.4037854889589905,0.0,"[""8434624"", ""8434623"", ""8434619"", ""8434625"", ""8434626"", ""4777144"", ""8434618"", ""8434622"", ""744165""]"
148538,0.36454909028551,0.2432432432432432,0.0,"[""231455"", ""985488"", ""985491"", ""8283532"", ""7407803"", ""7407812"", ""3918785"", ""4959638"", ""1392971""]"
156493,0.4628433047468759,0.4166666666666666,0.0,"[""3288601"", ""8182162"", ""3288600"", ""8182160"", ""2612493"", ""2928707"", ""6139386"", ""1960257"", ""6983822""]"
168216,0.280035874332855,0.1447963800904977,0.0,"[""1301467"", ""8185135"", ""1381477"", ""3830857"", ""13499"", ""8723467"", ""2069992"", ""1924796"", ""1924800""]"
182539,0.5637088350286805,0.6292134831460674,0.5,"[""57443"", ""1307235"", ""8757181"", ""2909960"", ""7371262"", ""6037973"", ""57444"", ""1638689"", ""1638690""]"
183378,0.5302020608645663,0.5640828856485034,0.5,"[""7449748"", ""8570258"", ""7449744"", ""4803847"", ""3185611"", ""1289489"", ""4493915"", ""5534710"", ""6109454""]"
207786,0.4872396004667397,0.4661421747681933,0.6666666666666666,"[""8273762"", ""7941579"", ""8273758"", ""8273754"", ""2763917"", ""8273763"", ""8273759"", ""8273756"", ""8273755""]"
264014,0.3718047860537838,0.2787046123650638,0.4,"[""1804644"", ""6105569"", ""3396076"", ""4834547"", ""96855"", ""3338827"", ""2223171"", ""5328095"", ""6198286""]"
359349,0.368078486095106,0.2758620689655172,0.3333333333333333,"[""943229"", ""576628"", ""68647"", ""68649"", ""2826510"", ""68648"", ""4013723"", ""3900185"", ""5615181""]"
405717,0.5536572489594165,0.621301775147929,1.0,"[""3033900"", ""2702419"", ""8433854"", ""4704975"", ""7728831"", ""8156519"", ""3033904"", ""4828118"", ""2879960""]"
443396,0.5352169596746007,0.5747800586510264,0.6666666666666666,"[""8536118"", ""8536123"", ""3721948"", ""8536122"", ""3440850"", ""8536121"", ""119472"", ""4052112"", ""4633352""]"
451602,0.5903729641780282,0.6861564918314703,1.0,"[""5179251"", ""6286982"", ""8383461"", ""6286975"", ""6286977"", ""3177691"", ""5475308"", ""8390518"", ""2382274""]"
489204,0.4876945774104583,0.469908330011957,0.5,"[""1778458"", ""1051498"", ""5541650"", ""7116533"", ""8054792"", ""2268652"", ""1355264"", ""8737051"", ""855963""]"
490595,0.4385064736396823,0.3859649122807017,0.5,"[""4842889"", ""805046"", ""4842897"", ""4842890"", ""805051"", ""4737063"", ""549465"", ""805048"", ""5247999""]"
527433,0.4575371898553512,0.4075235109717868,0.0,"[""8617271"", ""7607669"", ""5466807"", ""3294599"", ""4046876"", ""1379240"", ""1664523"", ""5466810"", ""1379245""]"
573724,0.3867079016239124,0.2820798219112736,0.5,"[""162151"", ""7199673"", ""6776717"", ""2635262"", ""1165129"", ""5721829"", ""8833194"", ""7674859"", ""8441642""]"
833860,0.6297242297500331,0.7236180904522613,0.6666666666666666,"[""5167510"", ""6230226"", ""1889863"", ""5167513"", ""6230222"", ""6230227"", ""8344031"", ""8833502"", ""5127788""]"
855410,0.5489716496889119,0.6067415730337079,1.0,"[""8651771"", ""8651775"", ""8651770"", ""1186979"", ""2890365"", ""2117094"", ""6934651"", ""1819434"", ""6933293""]"
915593,0.46784182347209,0.426086956521739,0.0,"[""3538160"", ""82107"", ""8402971"", ""8402972"", ""82113"", ""4566822"", ""82110"", ""6923052"", ""98515""]"
962179,0.4324802619018313,0.3488372093023256,0.0,"[""8785371"", ""4511499"", ""5653659"", ""2329699"", ""4606386"", ""5919340"", ""2329701"", ""2978871"", ""2978869""]"
1037798,0.5527199243085034,0.6193702670386608,1.0,"[""7822415"", ""8760871"", ""8760866"", ""3641634"", ""4095286"", ""8760867"", ""2360252"", ""7604812"", ""3914692""]"
1063750,0.3953876647894942,0.2953020134228188,0.25,"[""4337532"", ""1923500"", ""7778351"", ""8438480"", ""7778349"", ""4895432"", ""983109"", ""1300452"", ""819285""]"
1103812,0.4,0.3,0.0,"[""8220085"", ""8220086"", ""2332189"", ""8220089"", ""8220087"", ""3843267"", ""6289840"", ""3940091"", ""1659852""]"
1106007,0.3439095582460714,0.2157676348547718,0.0,"[""1334330"", ""1334335"", ""2960558"", ""1334336"", ""2960563"", ""2960566"", ""7685388"", ""4004173"", ""5144927""]"
1110199,0.580768344654922,0.667311411992263,0.6666666666666666,"[""8160520"", ""1901878"", ""3838638"", ""1901879"", ""1901876"", ""1901881"", ""8160519"", ""1901882"", ""4511137""]"
1112341,0.3445605924220666,0.2338308457711443,0.25,"[""8139255"", ""8139258"", ""8139257"", ""6164791"", ""4022846"", ""4022849"", ""6903063"", ""8606161"", ""8606160""]"
1113437,0.4437784460677142,0.3944636678200692,0.6,"[""2354947"", ""631949"", ""8128796"", ""2001933"", ""1768727"", ""2001934"", ""5188745"", ""3880944"", ""4016930""]"
1114646,0.546546529670947,0.608294930875576,1.0,"[""8117090"", ""8117091"", ""8117089"", ""5279567"", ""444380"", ""8117096"", ""2647994"", ""6704400"", ""8329774""]"
1114819,0.4144299250118475,0.36,0.5,"[""5521371"", ""6941478"", ""6900766"", ""3781418"", ""8022280"", ""1315998"", ""988373"", ""4890560"", ""5891747""]"
1115776,0.3984657810293661,0.288135593220339,0.0,"[""8106321"", ""4314176"", ""8106324"", ""4314175"", ""4314174"", ""8106320"", ""5900625"", ""4314172"", ""1729576""]"
1117099,0.4767713419963752,0.4444444444444445,0.5,"[""8446501"", ""6122722"", ""8093934"", ""8446505"", ""5286539"", ""4441325"", ""4458509"", ""3349612"", ""3543106""]"
1121402,,,,"[""5189913"", ""188213"", ""182369"", ""8052620"", ""7125987"", ""8052623"", ""8052624"", ""8052617"", ""5645287""]"
1121709,0.4160291953530189,0.3333333333333333,0.0,"[""8049583"", ""3423067"", ""3423063"", ""3423062"", ""8049586"", ""8049577"", ""8049585"", ""3423059"", ""8049579""]"
1124210,0.5639035786510184,0.6169154228855721,0.5,"[""2461683"", ""8026737"", ""7695217"", ""2728448"", ""2494577"", ""8026735"", ""8492305"", ""6221372"", ""2089544""]"
1129237,0.6046236794952619,0.6862745098039216,0.3333333333333333,"[""3905802"", ""6080460"", ""4254816"", ""128984"", ""4254811"", ""3905057"", ""8588219"", ""8588226"", ""8588222""]"
1133167,0.5275764535920894,0.5601445534331441,0.5,"[""4922619"", ""4550240"", ""3023120"", ""1824480"", ""434121"", ""1824486"", ""7217705"", ""434125"", ""6112587""]"
