query_id,dcg_score,mrr_score,majority_at_k_score,ranked_doc_ids
19335,0.653353602730023,0.7856388595564943,1.0,"[""6512144"", ""6512137"", ""8828697"", ""691496"", ""2304005"", ""772234"", ""2304004"", ""1720395"", ""1720389""]"
47923,0.23981246656813146,0.1111111111111111,0.0,"[""8641107"", ""4297620"", ""8418681"", ""5417582"", ""6241150"", ""6241152"", ""618556"", ""5417578"", ""2061700""]"
87181,0.5447025039949148,0.5995893223819302,0.6666666666666666,"[""6521366"", ""8534130"", ""6484576"", ""8534134"", ""6484575"", ""8683183"", ""8565420"", ""2530252"", ""8683181""]"
87452,0.5310222619401016,0.5720653789004457,0.5,"[""8333919"", ""8819112"", ""1395631"", ""8819116"", ""186931"", ""186939"", ""8081937"", ""8819113"", ""110898""]"
104861,0.37793024121252444,0.27680798004987534,0.5,"[""442613"", ""5138474"", ""5703400"", ""1811410"", ""6351571"", ""6658615"", ""2497738"", ""5836444"", ""6124839""]"
130510,0.546546529670947,0.608294930875576,1.0,"[""8612910"", ""8612903"", ""8612909"", ""799647"", ""7501558"", ""1494936"", ""8612902"", ""8612904"", ""8612905""]"
131843,0.546546529670947,0.608294930875576,1.0,"[""8305152"", ""8305153"", ""8305156"", ""8305158"", ""8305155"", ""8305154"", ""6054149"", ""8456964"", ""5325677""]"
146187,0.4853799850529684,0.4626456477039068,0.0,"[""8434624"", ""8434626"", ""8434619"", ""4777144"", ""8434625"", ""8434623"", ""8434618"", ""744165"", ""8434622""]"
148538,0.4581648156955503,0.4031007751937985,0.0,"[""231455"", ""7407803"", ""985491"", ""7407812"", ""8283532"", ""3918785"", ""4959638"", ""985488"", ""1392971""]"
156493,0.4731974454383393,0.4444444444444445,0.5,"[""3288601"", ""2928707"", ""1960257"", ""2612493"", ""6139386"", ""8182162"", ""3288600"", ""8182160"", ""6983822""]"
168216,0.37404167727738213,0.25296442687747034,0.0,"[""3830857"", ""8185135"", ""1381477"", ""1301467"", ""13499"", ""8723467"", ""2069992"", ""1924796"", ""1924800""]"
182539,0.5637516426044277,0.6298200514138818,0.6666666666666666,"[""57443"", ""7371262"", ""1307235"", ""6037973"", ""2909960"", ""8757181"", ""57444"", ""1638689"", ""1638690""]"
183378,0.4617936125245732,0.4153052450558899,0.6666666666666666,"[""7449748"", ""7449744"", ""1289489"", ""8570258"", ""4803847"", ""4493915"", ""3185611"", ""5534710"", ""6109454""]"
207786,0.46320036643292795,0.4090474673462886,0.5,"[""8273762"", ""7941579"", ""8273754"", ""8273763"", ""2763917"", ""8273758"", ""8273756"", ""8273759"", ""8273755""]"
264014,0.4469767356816184,0.3948689347462353,0.6666666666666666,"[""4834547"", ""3396076"", ""3338827"", ""5328095"", ""96855"", ""1804644"", ""2223171"", ""6105569"", ""6198286""]"
359349,0.48844566615210205,0.4736842105263158,0.6666666666666666,"[""2826510"", ""3900185"", ""943229"", ""68647"", ""4013723"", ""68649"", ""576628"", ""68648"", ""5615181""]"
405717,0.6813158218386144,0.8212290502793296,1.0,"[""4704975"", ""3033900"", ""2702419"", ""8433854"", ""7728831"", ""8156519"", ""3033904"", ""4828118"", ""2879960""]"
443396,0.5053687769714317,0.5063538611925709,0.6666666666666666,"[""8536118"", ""8536123"", ""8536122"", ""3440850"", ""8536121"", ""3721948"", ""4052112"", ""119472"", ""4633352""]"
451602,0.36603622871106745,0.24984875983061103,0.3333333333333333,"[""8390518"", ""5179251"", ""5475308"", ""8383461"", ""6286975"", ""6286977"", ""3177691"", ""6286982"", ""2382274""]"
489204,0.517383198258054,0.5413005272407734,0.5,"[""5541650"", ""1051498"", ""8054792"", ""2268652"", ""1778458"", ""8737051"", ""855963"", ""7116533"", ""1355264""]"
490595,0.37615295441188124,0.2857142857142857,0.4,"[""4842897"", ""4842889"", ""4737063"", ""805048"", ""4842890"", ""805046"", ""805051"", ""5247999"", ""549465""]"
527433,0.5203129871959824,0.5465587044534413,0.5,"[""8617271"", ""5466807"", ""1379245"", ""1379240"", ""4046876"", ""5466810"", ""7607669"", ""1664523"", ""3294599""]"
573724,0.4193797488655849,0.3500538544391445,0.25,"[""5721829"", ""2635262"", ""162151"", ""6776717"", ""7199673"", ""1165129"", ""7674859"", ""8441642"", ""8833194""]"
