query_id,dcg_score,mrr_score,majority_at_k_score,ranked_doc_ids
19335,0.5323413701154196,0.5716586151368761,0.25,"[""6512144"", ""1720389"", ""6512137"", ""772234"", ""1720395"", ""2304005"", ""2304004"", ""8828697"", ""691496""]"
47923,0.4227950118402034,0.3333333333333333,0.0,"[""6241150"", ""4297620"", ""618556"", ""8641107"", ""5417582"", ""8418681"", ""6241152"", ""5417578"", ""2061700""]"
87181,0.4597010778022076,0.415847148075302,0.3333333333333333,"[""6521366"", ""8534134"", ""8534130"", ""8565420"", ""8683183"", ""6484576"", ""6484575"", ""2530252"", ""8683181""]"
87452,0.5006017458521078,0.4987212276214833,0.0,"[""186939"", ""8819116"", ""8819112"", ""8333919"", ""186931"", ""8819113"", ""1395631"", ""110898"", ""8081937""]"
104861,0.4524878317072552,0.405113431760893,0.5,"[""5138474"", ""1811410"", ""5703400"", ""6351571"", ""442613"", ""2497738"", ""6658615"", ""5836444"", ""6124839""]"
130510,0.538786841104326,0.5921864290610007,1.0,"[""8612909"", ""8612903"", ""8612910"", ""799647"", ""1494936"", ""8612902"", ""7501558"", ""8612904"", ""8612905""]"
131843,0.5338618488296235,0.577861163227017,1.0,"[""8305152"", ""8305153"", ""8305156"", ""8305158"", ""8305155"", ""8305154"", ""8456964"", ""5325677"", ""6054149""]"
146187,0.3899995371217073,0.2686230248306998,0.0,"[""8434619"", ""8434625"", ""8434623"", ""8434624"", ""4777144"", ""8434626"", ""8434622"", ""8434618"", ""744165""]"
148538,0.5088504419906611,0.5223880597014925,0.5,"[""7407803"", ""8283532"", ""231455"", ""3918785"", ""985488"", ""7407812"", ""985491"", ""4959638"", ""1392971""]"
156493,0.5206212286759119,0.5454545454545454,1.0,"[""2928707"", ""3288600"", ""1960257"", ""8182162"", ""6139386"", ""2612493"", ""3288601"", ""8182160"", ""6983822""]"
168216,0.425584245859647,0.3368421052631579,0.0,"[""1381477"", ""3830857"", ""1301467"", ""8723467"", ""13499"", ""8185135"", ""2069992"", ""1924796"", ""1924800""]"
182539,0.4182401294496501,0.3403141361256544,0.3333333333333333,"[""57443"", ""57444"", ""8757181"", ""1307235"", ""2909960"", ""1638689"", ""7371262"", ""1638690"", ""6037973""]"
183378,0.4200956917847289,0.3453279164248404,0.5,"[""7449744"", ""7449748"", ""4803847"", ""8570258"", ""4493915"", ""1289489"", ""3185611"", ""5534710"", ""6109454""]"
207786,0.5068803875747065,0.511757672379434,0.5,"[""8273762"", ""8273763"", ""8273754"", ""7941579"", ""2763917"", ""8273758"", ""8273756"", ""8273755"", ""8273759""]"
264014,0.3663335352539192,0.2650918635170604,0.3333333333333333,"[""4834547"", ""1804644"", ""3396076"", ""5328095"", ""3338827"", ""6105569"", ""96855"", ""2223171"", ""6198286""]"
359349,0.3418353496042123,0.2268041237113402,0.3333333333333333,"[""68649"", ""2826510"", ""68648"", ""943229"", ""4013723"", ""68647"", ""5615181"", ""3900185"", ""576628""]"
405717,0.538786841104326,0.5921864290610007,1.0,"[""8433854"", ""2702419"", ""3033900"", ""4828118"", ""4704975"", ""7728831"", ""8156519"", ""2879960"", ""3033904""]"
443396,0.4617936125245732,0.4153052450558899,0.6666666666666666,"[""8536118"", ""119472"", ""8536123"", ""8536121"", ""3440850"", ""8536122"", ""4052112"", ""3721948"", ""4633352""]"
451602,0.4327192055158446,0.3567937438905181,0.0,"[""5179251"", ""8383461"", ""3177691"", ""8390518"", ""5475308"", ""6286977"", ""6286975"", ""6286982"", ""2382274""]"
489204,0.3881276976323585,0.2796833773087071,0.0,"[""1778458"", ""2268652"", ""855963"", ""7116533"", ""1051498"", ""8737051"", ""8054792"", ""5541650"", ""1355264""]"
490595,0.3696610928904502,0.2630241423125794,0.5,"[""4842897"", ""4842889"", ""805051"", ""805046"", ""4842890"", ""5247999"", ""549465"", ""4737063"", ""805048""]"
527433,0.4967692404436833,0.4909090909090908,,"[""8617271"", ""5466810"", ""7607669"", ""5466807"", ""1379245"", ""3294599"", ""1379240"", ""1664523"", ""4046876""]"
573724,0.3922234509436845,0.2879536547963878,0.25,"[""5721829"", ""6776717"", ""7674859"", ""8833194"", ""162151"", ""8441642"", ""1165129"", ""7199673"", ""2635262""]"
833860,0.4510283503110881,0.3932584269662921,0.0,"[""6230226"", ""8344031"", ""5167513"", ""8833502"", ""1889863"", ""5167510"", ""6230227"", ""6230222"", ""5127788""]"
855410,0.5543449343710103,0.6183206106870228,1.0,"[""8651775"", ""8651770"", ""8651771"", ""2890365"", ""1186979"", ""2117094"", ""6934651"", ""6933293"", ""1819434""]"
915593,0.4519094272402926,0.3913043478260869,0.0,"[""3538160"", ""82107"", ""8402971"", ""8402972"", ""82113"", ""82110"", ""6923052"", ""4566822"", ""98515""]"
962179,0.4580515172905218,0.4045436428856117,0.0,"[""5653659"", ""8785371"", ""2329699"", ""4511499"", ""4606386"", ""5919340"", ""2978869"", ""2329701"", ""2978871""]"
1037798,0.6039556244926851,0.7148402508211407,1.0,"[""8760871"", ""8760867"", ""8760866"", ""4095286"", ""3641634"", ""7822415"", ""7604812"", ""3914692"", ""2360252""]"
1063750,0.3861570833373772,0.2847317744154057,0.5,"[""1923500"", ""4337532"", ""7778351"", ""983109"", ""7778349"", ""1300452"", ""4895432"", ""819285"", ""8438480""]"
1103812,0.4362945258726772,0.3636363636363636,0.0,"[""8220089"", ""8220085"", ""8220086"", ""2332189"", ""8220087"", ""3843267"", ""6289840"", ""3940091"", ""1659852""]"
1106007,0.4954100340329361,0.4878048780487805,0.0,"[""1334335"", ""2960563"", ""2960558"", ""1334336"", ""1334330"", ""7685388"", ""2960566"", ""4004173"", ""5144927""]"
1110199,0.6207729172773595,0.7399408956581042,0.5,"[""3838638"", ""8160519"", ""8160520"", ""1901879"", ""1901876"", ""1901878"", ""4511137"", ""1901882"", ""1901881""]"
1112341,0.3134076843274203,0.1801242236024844,0.0,"[""8139258"", ""8139257"", ""8139255"", ""8606161"", ""8606160"", ""6164791"", ""4022846"", ""6903063"", ""4022849""]"
