query_id,score,prediction
19335,0.0,Hurt
47923,0.0,Hurt
87181,46.384893410015266,Benefit
87452,47.6542105672993,Benefit
104861,23.92705467546306,Benefit
130510,276.1393662559489,Benefit
131843,107.21783234199272,Benefit
146187,99.74258412392398,Benefit
148538,0.0,Hurt
156493,11.511738126250963,Benefit
168216,40.11054430089428,Benefit
182539,0.0,Hurt
183378,121.79707156242387,Benefit
207786,24.82386867002407,Benefit
264014,96.54172026834344,Benefit
359349,23.972382024851225,Benefit
405717,56.11590757755288,Benefit
443396,60.4332365753321,Benefit
451602,30.37375484640731,Benefit
489204,0.0,Hurt
490595,42.85029013130088,Benefit
527433,56.65603184321734,Benefit
573724,49.35525319031497,Benefit
833860,6.933175619690344,Benefit
855410,52.901304720189465,Benefit
915593,45.806700667112075,Benefit
962179,77.08177014808425,Benefit
1037798,0.0,Hurt
1063750,0.0,Hurt
1103812,0.0,Hurt
1106007,0.0,Hurt
1110199,23.66951235811205,Benefit
1112341,224.90900394036407,Benefit
1113437,5.274184558757528,Benefit
1114646,23.708561776988684,Benefit
1114819,23.31862881428589,Benefit
1115776,36.7255112179567,Benefit
1117099,124.32947261090311,Benefit
1121402,,Hurt
1121709,0.0,Hurt
1124210,0.0,Hurt
1129237,189.7986880696845,Benefit
1133167,27.925043954396195,Benefit
