query_id,dcg_score,mrr_score,majority_at_k_score,ranked_doc_ids
19335,0.5841551473535148,0.6727732154137713,0.3333333333333333,"[""6512144"", ""6512137"", ""2304005"", ""1720389"", ""1720395"", ""772234"", ""2304004"", ""8828697"", ""691496""]"
47923,0.23981246656813146,0.1111111111111111,0.0,"[""8641107"", ""6241150"", ""8418681"", ""618556"", ""4297620"", ""6241152"", ""5417582"", ""5417578"", ""2061700""]"
87181,0.43176690243225874,0.3501115004778592,0.5,"[""6521366"", ""8534134"", ""6484576"", ""8565420"", ""6484575"", ""2530252"", ""8683183"", ""8534130"", ""8683181""]"
87452,0.425584245859647,0.3368421052631579,0.0,"[""186939"", ""8819116"", ""186931"", ""8333919"", ""8819112"", ""8081937"", ""8819113"", ""110898"", ""1395631""]"
104861,0.6116852494182725,0.706930693069307,0.6666666666666666,"[""1811410"", ""5703400"", ""5138474"", ""6351571"", ""2497738"", ""6658615"", ""442613"", ""5836444"", ""6124839""]"
130510,0.522850258424272,0.5524296675191815,1.0,"[""8612910"", ""8612903"", ""8612909"", ""799647"", ""1494936"", ""8612904"", ""7501558"", ""8612902"", ""8612905""]"
131843,0.5338618488296235,0.577861163227017,1.0,"[""8305152"", ""8305156"", ""8305153"", ""8305158"", ""8305154"", ""8305155"", ""8456964"", ""5325677"", ""6054149""]"
146187,0.4375437906829098,0.3565459610027855,0.0,"[""8434623"", ""8434619"", ""8434625"", ""8434624"", ""8434626"", ""4777144"", ""744165"", ""8434622"", ""8434618""]"
148538,0.44246471320034414,0.3731343283582089,0.0,"[""7407803"", ""8283532"", ""7407812"", ""985491"", ""985488"", ""231455"", ""4959638"", ""3918785"", ""1392971""]"
156493,0.26264953503719357,0.14285714285714285,0.0,"[""2612493"", ""3288601"", ""3288600"", ""8182162"", ""2928707"", ""6139386"", ""1960257"", ""8182160"", ""6983822""]"
168216,0.4967692404436833,0.49090909090909085,,"[""1381477"", ""8723467"", ""3830857"", ""1924796"", ""13499"", ""1301467"", ""2069992"", ""1924800"", ""8185135""]"
182539,0.3246936647472309,0.199288256227758,0.3333333333333333,"[""57444"", ""57443"", ""7371262"", ""2909960"", ""1307235"", ""1638690"", ""8757181"", ""1638689"", ""6037973""]"
183378,0.5841498059652197,0.6626506024096385,0.5,"[""8570258"", ""7449748"", ""3185611"", ""4803847"", ""7449744"", ""4493915"", ""1289489"", ""5534710"", ""6109454""]"
207786,0.4826168017419459,0.4586994727592267,0.5,"[""8273762"", ""8273763"", ""7941579"", ""2763917"", ""8273754"", ""8273759"", ""8273758"", ""8273756"", ""8273755""]"
264014,0.4534927755849003,0.41218637992831536,0.5,"[""4834547"", ""3396076"", ""96855"", ""5328095"", ""6105569"", ""1804644"", ""3338827"", ""2223171"", ""6198286""]"
359349,0.384436668942564,0.26153846153846155,0.0,"[""3900185"", ""68649"", ""2826510"", ""5615181"", ""68648"", ""943229"", ""576628"", ""68647"", ""4013723""]"
405717,0.6259583227226179,0.7470355731225297,1.0,"[""8433854"", ""4704975"", ""2702419"", ""8156519"", ""7728831"", ""4828118"", ""2879960"", ""3033900"", ""3033904""]"
443396,0.5600202240114208,0.6259673258813413,0.6666666666666666,"[""8536118"", ""3440850"", ""8536123"", ""4052112"", ""3721948"", ""8536121"", ""8536122"", ""119472"", ""4633352""]"
451602,0.3475292791591713,0.220810647307925,0.0,"[""8390518"", ""5179251"", ""5475308"", ""8383461"", ""3177691"", ""6286975"", ""6286982"", ""6286977"", ""2382274""]"
489204,0.4195853511024295,0.334955393349554,0.3333333333333333,"[""1051498"", ""855963"", ""2268652"", ""1778458"", ""8737051"", ""8054792"", ""7116533"", ""1355264"", ""5541650""]"
490595,0.47616318525569107,0.44639718804920914,0.5,"[""805051"", ""5247999"", ""4842897"", ""805046"", ""549465"", ""4842889"", ""4842890"", ""805048"", ""4737063""]"
527433,0.5861001980988627,0.6774193548387096,1.0,"[""8617271"", ""5466810"", ""1664523"", ""1379240"", ""7607669"", ""3294599"", ""5466807"", ""1379245"", ""4046876""]"
573724,0.5120859060900474,0.5291820351486223,0.5,"[""6776717"", ""1165129"", ""7674859"", ""5721829"", ""8441642"", ""162151"", ""8833194"", ""2635262"", ""7199673""]"
833860,0.45190942724029265,0.3913043478260869,0.0,"[""6230226"", ""6230227"", ""5167513"", ""1889863"", ""8344031"", ""8833502"", ""6230222"", ""5167510"", ""5127788""]"
855410,0.5221282387911226,0.54858934169279,0.5,"[""8651770"", ""8651771"", ""8651775"", ""2890365"", ""1819434"", ""1186979"", ""2117094"", ""6933293"", ""6934651""]"
915593,0.48257219143494245,0.4596622889305816,0.0,"[""82107"", ""3538160"", ""8402971"", ""82113"", ""8402972"", ""6923052"", ""82110"", ""4566822"", ""98515""]"
962179,0.434880342611085,0.3567662565905097,0.0,"[""5653659"", ""8785371"", ""4606386"", ""4511499"", ""2329699"", ""5919340"", ""2978869"", ""2978871"", ""2329701""]"
1037798,0.5668597214720578,0.6487679293858036,1.0,"[""8760866"", ""8760871"", ""8760867"", ""7822415"", ""3641634"", ""4095286"", ""3914692"", ""2360252"", ""7604812""]"
