query_id,score,prediction
19335,0.3627882227628953,Hurt
47923,0.46967098044385963,Neutral
87181,0.5803021159673512,Benefit
87452,0.45190942724029265,Neutral
104861,0.6435613654640984,Benefit
130510,0.546546529670947,Neutral
131843,0.546546529670947,Neutral
146187,0.42521925700620844,Hurt
148538,0.43109361023850706,Hurt
156493,0.6131471927654584,Benefit
168216,0.44246471320034414,Neutral
182539,0.4520727329382579,Neutral
183378,0.6277848872343698,Benefit
207786,0.4093295526114712,Hurt
264014,0.3627882227628953,Hurt
359349,0.3673764599494917,Hurt
405717,0.5534279282546384,Neutral
443396,0.5352169596746007,Neutral
451602,0.39837093483300384,Hurt
489204,0.5416978406972511,Neutral
490595,0.4769685358366254,Neutral
527433,0.5700945240551089,Benefit
573724,0.35693708707231064,Hurt
833860,0.5210362978983366,Neutral
855410,0.533564953860591,Neutral
915593,0.45190942724029265,Neutral
962179,0.434880342611085,Hurt
1037798,0.5668597214720578,Benefit
1063750,0.38123725993033564,Hurt
1103812,0.43629452587267725,Hurt
1106007,0.46897773805989845,Neutral
1110199,0.624700868468816,Benefit
1112341,0.39156892869813936,Hurt
1113437,0.594227541451424,Benefit
1114646,0.522850258424272,Neutral
1114819,0.6472409896737995,Benefit
1115776,0.3793244240549405,Hurt
1117099,0.4661381511703765,Neutral
1121402,,Insufficient-Data
1121709,0.38685280723454163,Hurt
1124210,0.3579542107674313,Hurt
1129237,0.42540382944549154,Hurt
1133167,0.5013940132561073,Neutral
