query_id,dcg_score,mrr_score,majority_at_k_score,ranked_doc_ids
19335,0.35330201116332133,0.24163568773234198,0.25,"[""1720389"", ""1720395"", ""6512137"", ""6512144"", ""772234"", ""2304004"", ""2304005"", ""8828697"", ""691496""]"
47923,0.23981246656813146,0.1111111111111111,0.0,"[""8641107"", ""6241152"", ""8418681"", ""4297620"", ""5417582"", ""6241150"", ""618556"", ""5417578"", ""2061700""]"
87181,0.4984660190094837,0.4938222399362296,0.5,"[""6484576"", ""6521366"", ""8565420"", ""8534134"", ""6484575"", ""8534130"", ""2530252"", ""8683181"", ""8683183""]"
87452,0.5946734052020803,0.6982758620689655,1.0,"[""8333919"", ""1395631"", ""8819116"", ""8819112"", ""186939"", ""186931"", ""8819113"", ""110898"", ""8081937""]"
104861,0.6398362066577009,0.7481296758104738,0.5,"[""1811410"", ""6658615"", ""5703400"", ""5138474"", ""442613"", ""6351571"", ""2497738"", ""5836444"", ""6124839""]"
130510,0.5747807429937916,0.6685236768802229,1.0,"[""8612903"", ""8612909"", ""7501558"", ""799647"", ""8612902"", ""8612910"", ""1494936"", ""8612904"", ""8612905""]"
131843,0.7087189388103001,0.8495575221238938,1.0,"[""8305155"", ""8305153"", ""8305154"", ""8305158"", ""8305152"", ""8305156"", ""6054149"", ""8456964"", ""5325677""]"
146187,0.5639675600776272,0.6338028169014084,0.5,"[""8434619"", ""744165"", ""8434624"", ""8434625"", ""8434623"", ""4777144"", ""8434626"", ""8434618"", ""8434622""]"
148538,0.4224906588719225,0.3343239227340267,0.0,"[""231455"", ""7407812"", ""985491"", ""8283532"", ""985488"", ""7407803"", ""4959638"", ""3918785"", ""1392971""]"
156493,0.4227950118402034,0.3333333333333333,0.0,"[""1960257"", ""2928707"", ""8182162"", ""2612493"", ""8182160"", ""3288601"", ""3288600"", ""6139386"", ""6983822""]"
168216,0.27431170118534753,0.13599999999999998,0.0,"[""1301467"", ""8185135"", ""1381477"", ""3830857"", ""8723467"", ""13499"", ""1924796"", ""2069992"", ""1924800""]"
182539,0.5745961705545085,0.6315789473684211,0.5,"[""1307235"", ""2909960"", ""8757181"", ""7371262"", ""57443"", ""57444"", ""6037973"", ""1638689"", ""1638690""]"
183378,0.41440763573283423,0.32238193018480493,0.3333333333333333,"[""7449748"", ""7449744"", ""1289489"", ""3185611"", ""4803847"", ""4493915"", ""6109454"", ""8570258"", ""5534710""]"
207786,0.4748681713613503,0.4431654676258993,0.5,"[""8273762"", ""7941579"", ""8273758"", ""8273754"", ""8273763"", ""2763917"", ""8273759"", ""8273755"", ""8273756""]"
264014,0.5496210043905978,0.5974235104669888,0.5,"[""3396076"", ""6105569"", ""3338827"", ""4834547"", ""96855"", ""5328095"", ""1804644"", ""2223171"", ""6198286""]"
359349,0.36305143751416297,0.2682926829268293,0.3333333333333333,"[""943229"", ""576628"", ""68647"", ""68649"", ""68648"", ""2826510"", ""3900185"", ""4013723"", ""5615181""]"
405717,0.537563035511057,0.5857988165680472,1.0,"[""8433854"", ""7728831"", ""2702419"", ""8156519"", ""3033900"", ""2879960"", ""4704975"", ""4828118"", ""3033904""]"
443396,0.5778822108268641,0.6620808254514188,0.6666666666666666,"[""8536123"", ""3440850"", ""8536118"", ""8536121"", ""8536122"", ""3721948"", ""119472"", ""4052112"", ""4633352""]"
451602,0.46443541168923946,0.4257907542579076,0.3333333333333333,"[""5179251"", ""8390518"", ""6286982"", ""8383461"", ""5475308"", ""6286975"", ""3177691"", ""6286977"", ""2382274""]"
489204,0.622483550098544,0.7204968944099379,0.6666666666666666,"[""8737051"", ""8054792"", ""855963"", ""5541650"", ""1778458"", ""2268652"", ""1051498"", ""7116533"", ""1355264""]"
490595,0.5894815439974356,0.681265206812652,0.6666666666666666,"[""549465"", ""805046"", ""4842890"", ""805051"", ""4842889"", ""4737063"", ""805048"", ""4842897"", ""5247999""]"
527433,0.5010345949366332,0.5056179775280899,0.5,"[""8617271"", ""5466810"", ""1379245"", ""1379240"", ""4046876"", ""3294599"", ""5466807"", ""1664523"", ""7607669""]"
573724,0.3668731753426761,0.24868818572110035,0.25,"[""162151"", ""7674859"", ""6776717"", ""5721829"", ""2635262"", ""8833194"", ""8441642"", ""7199673"", ""1165129""]"
833860,0.33816735630286615,0.24096385542168672,0.3333333333333333,"[""1889863"", ""8833502"", ""5167510"", ""6230226"", ""5167513"", ""8344031"", ""6230222"", ""6230227"", ""5127788""]"
855410,0.5489716496889119,0.6067415730337079,1.0,"[""8651775"", ""8651770"", ""8651771"", ""1186979"", ""2890365"", ""2117094"", ""6933293"", ""1819434"", ""6934651""]"
915593,0.47787176120887737,0.45141065830721006,0.5,"[""82107"", ""3538160"", ""8402971"", ""82110"", ""6923052"", ""8402972"", ""4566822"", ""82113"", ""98515""]"
962179,0.5136102615375691,0.5325131810193321,0.5,"[""8785371"", ""5653659"", ""5919340"", ""4511499"", ""2329699"", ""4606386"", ""2329701"", ""2978871"", ""2978869""]"
1037798,0.5988294158008084,0.7075038284839205,1.0,"[""8760871"", ""3641634"", ""7822415"", ""4095286"", ""8760866"", ""8760867"", ""3914692"", ""7604812"", ""2360252""]"
1063750,0.33483786207341015,0.19817389499896246,0.0,"[""1923500"", ""4337532"", ""7778351"", ""4895432"", ""8438480"", ""1300452"", ""819285"", ""7778349"", ""983109""]"
1103812,0.23137821315975918,0.09999999999999999,0.0,"[""2332189"", ""8220085"", ""8220089"", ""8220086"", ""8220087"", ""3843267"", ""3940091"", ""1659852"", ""6289840""]"
1106007,0.5480905727597074,0.608695652173913,1.0,"[""2960563"", ""1334336"", ""1334335"", ""2960566"", ""2960558"", ""7685388"", ""1334330"", ""4004173"", ""5144927""]"
1110199,0.5013940132561073,0.4941176470588235,0.6666666666666666,"[""1901879"", ""1901881"", ""3838638"", ""1901878"", ""8160519"", ""1901882"", ""4511137"", ""1901876"", ""8160520""]"
1112341,0.39604437550731497,0.2851597491788594,0.0,"[""8606160"", ""8139257"", ""4022846"", ""8139258"", ""8139255"", ""8606161"", ""6164791"", ""6903063"", ""4022849""]"
1113437,0.38515838823216153,0.2993130520117762,0.4,"[""3880944"", ""2354947"", ""631949"", ""2001933"", ""8128796"", ""2001934"", ""1768727"", ""5188745"", ""4016930""]"
1114646,0.5700945240551089,0.6558704453441295,1.0,"[""8117090"", ""8117091"", ""8117089"", ""8117096"", ""444380"", ""5279567"", ""2647994"", ""6704400"", ""8329774""]"
1114819,0.3753439038765394,0.2840909090909091,0.3333333333333333,"[""5521371"", ""8022280"", ""6941478"", ""1315998"", ""6900766"", ""4890560"", ""3781418"", ""988373"", ""5891747""]"
1115776,0.47160690974944935,0.43820224719101125,0.5,"[""4314176"", ""8106321"", ""4314174"", ""4314175"", ""4314172"", ""8106324"", ""8106320"", ""1729576"", ""5900625""]"
1117099,0.41917973073123377,0.3333333333333333,0.0,"[""8446501"", ""6122722"", ""8093934"", ""3349612"", ""4458509"", ""5286539"", ""3543106"", ""4441325"", ""8446505""]"
1121402,,,,"[""5189913"", ""182369"", ""8052623"", ""188213"", ""7125987"", ""8052624"", ""8052620"", ""8052617"", ""5645287""]"
1121709,0.5508231047523733,0.6153846153846154,1.0,"[""3423067"", ""8049583"", ""3423059"", ""3423062"", ""8049577"", ""8049586"", ""8049585"", ""3423063"", ""8049579""]"
1124210,0.3627882227628953,0.2612519399896534,0.25,"[""2728448"", ""8026737"", ""7695217"", ""2494577"", ""8026735"", ""6221372"", ""2461683"", ""8492305"", ""2089544""]"
1129237,0.6581646503957878,0.7731958762886598,0.6666666666666666,"[""3905802"", ""6080460"", ""128984"", ""3905057"", ""4254816"", ""4254811"", ""8588219"", ""8588226"", ""8588222""]"
1133167,0.4332999828081013,0.3772455089820359,0.5,"[""434121"", ""4550240"", ""3023120"", ""1824480"", ""4922619"", ""1824486"", ""434125"", ""6112587"", ""7217705""]"
