query_id,score,prediction
19335.0,0.3607639834841258,Hurt
47923.0,0.2564381374546492,Hurt
87181.0,0.2743696646482507,Hurt
87452.0,0.3094804446599537,Hurt
104861.0,0.26238510966251916,Hurt
130510.0,0.3267907381794926,Hurt
131843.0,0.32312828538922284,Hurt
146187.0,0.26538372401607163,Hurt
148538.0,0.28376040983168815,Hurt
156493.0,0.3718925713289827,Hurt
168216.0,0.24168171304065114,Hurt
182539.0,0.20826240720870523,Hurt
183378.0,0.2123959064682256,Hurt
207786.0,0.27031123233564097,Hurt
264014.0,0.21711020360368513,Hurt
359349.0,0.3234830007039993,Hurt
405717.0,0.3267907381794926,Hurt
443396.0,0.28450931621921055,Hurt
451602.0,0.2783229110311763,Hurt
489204.0,0.3864884796242807,Hurt
490595.0,0.25071382379129087,Hurt
527433.0,0.31192852984038744,Hurt
573724.0,0.32652319844580946,Hurt
833860.0,0.27791014120140956,Hurt
855410.0,0.33550022130889456,Hurt
915593.0,0.26147149181586254,Hurt
962179.0,0.28292586148152277,Hurt
1037798.0,0.3730659917562708,Hurt
1063750.0,0.20566948750617536,Hurt
1103812.0,0.24953162019770442,Hurt
1106007.0,0.31302593161634035,Hurt
1110199.0,0.3892965549186584,Hurt
1112341.0,0.19971438633197414,Hurt
1113437.0,0.32796042820754095,Hurt
1114646.0,0.3202267480945455,Hurt
1114819.0,0.3714906881919422,Hurt
1115776.0,0.2562535380480123,Hurt
1117099.0,0.2361217729552126,Hurt
1121402.0,,Insufficient-Data
1121709.0,0.24953162019770442,Hurt
1124210.0,0.2236745340689894,Hurt
1129237.0,0.42629673409606306,Hurt
1133167.0,0.2950463041359968,Hurt
