query_id,dcg_score,mrr_score,majority_at_k_score,ranked_doc_ids
19335,0.41562103074658324,0.3338449731389102,0.25,"[""6512137"", ""1720395"", ""1720389"", ""6512144"", ""772234"", ""2304005"", ""2304004"", ""8828697"", ""691496""]"
47923,0.4227950118402034,0.3333333333333333,0.0,"[""618556"", ""4297620"", ""6241150"", ""8641107"", ""6241152"", ""8418681"", ""5417582"", ""5417578"", ""2061700""]"
87181,0.47248273254223383,0.43802311677959344,0.5,"[""6484576"", ""8565420"", ""6521366"", ""8534134"", ""6484575"", ""2530252"", ""8683183"", ""8534130"", ""8683181""]"
87452,0.44629212967028653,0.3798449612403101,0.0,"[""186939"", ""8819116"", ""186931"", ""8333919"", ""8819112"", ""1395631"", ""8081937"", ""8819113"", ""110898""]"
104861,0.5669236335267784,0.6350025813113062,0.5,"[""5703400"", ""1811410"", ""6351571"", ""5138474"", ""442613"", ""2497738"", ""6658615"", ""5836444"", ""6124839""]"
130510,0.5059617818304822,0.5161290322580645,1.0,"[""8612910"", ""8612903"", ""8612909"", ""799647"", ""1494936"", ""8612904"", ""8612902"", ""8612905"", ""7501558""]"
131843,0.5338618488296235,0.577861163227017,1.0,"[""8305152"", ""8305156"", ""8305153"", ""8305158"", ""8305155"", ""8305154"", ""8456964"", ""5325677"", ""6054149""]"
146187,0.44657207174536157,0.3753943217665615,0.0,"[""8434623"", ""8434619"", ""8434624"", ""8434625"", ""4777144"", ""8434626"", ""8434622"", ""744165"", ""8434618""]"
148538,0.46897773805989845,0.4279346210995542,0.5,"[""7407803"", ""8283532"", ""985491"", ""7407812"", ""4959638"", ""231455"", ""3918785"", ""985488"", ""1392971""]"
156493,0.4731974454383393,0.4444444444444445,0.5,"[""3288601"", ""8182162"", ""3288600"", ""2612493"", ""6139386"", ""8182160"", ""2928707"", ""1960257"", ""6983822""]"
168216,0.46121315889567405,0.40781357093899934,0.0,"[""3830857"", ""1381477"", ""8723467"", ""13499"", ""1301467"", ""1924796"", ""8185135"", ""1924800"", ""2069992""]"
182539,0.40984294361779156,0.3076923076923077,0.0,"[""57443"", ""57444"", ""1638690"", ""1638689"", ""7371262"", ""1307235"", ""8757181"", ""2909960"", ""6037973""]"
183378,0.5255733749075454,0.5555555555555556,0.5,"[""7449748"", ""4803847"", ""3185611"", ""8570258"", ""7449744"", ""4493915"", ""1289489"", ""5534710"", ""6109454""]"
207786,0.46569457402040004,0.4207429201912468,0.5,"[""8273762"", ""8273763"", ""7941579"", ""8273754"", ""2763917"", ""8273759"", ""8273756"", ""8273755"", ""8273758""]"
264014,0.46693028283187793,0.4304461942257217,0.6666666666666666,"[""4834547"", ""96855"", ""3396076"", ""3338827"", ""5328095"", ""6105569"", ""2223171"", ""1804644"", ""6198286""]"
359349,0.36454909028551,0.24324324324324326,0.0,"[""68648"", ""68649"", ""943229"", ""2826510"", ""5615181"", ""3900185"", ""68647"", ""4013723"", ""576628""]"
405717,0.6100004628782927,0.7313769751693001,1.0,"[""8433854"", ""4704975"", ""2702419"", ""3033900"", ""7728831"", ""4828118"", ""8156519"", ""2879960"", ""3033904""]"
443396,0.5253683002944834,0.555229716520039,0.6666666666666666,"[""8536118"", ""8536123"", ""3440850"", ""8536122"", ""3721948"", ""119472"", ""8536121"", ""4052112"", ""4633352""]"
451602,0.4327192055158446,0.3567937438905181,0.0,"[""5179251"", ""8383461"", ""8390518"", ""3177691"", ""5475308"", ""6286975"", ""6286977"", ""6286982"", ""2382274""]"
489204,0.5186101394181696,0.5436920483281821,0.3333333333333333,"[""1051498"", ""8737051"", ""855963"", ""1778458"", ""2268652"", ""5541650"", ""1355264"", ""8054792"", ""7116533""]"
490595,0.4258105881352622,0.3415945058226336,0.3333333333333333,"[""805051"", ""4842889"", ""5247999"", ""4842897"", ""805046"", ""549465"", ""4842890"", ""805048"", ""4737063""]"
527433,0.546546529670947,0.608294930875576,1.0,"[""8617271"", ""1379245"", ""5466807"", ""5466810"", ""1379240"", ""1664523"", ""7607669"", ""3294599"", ""4046876""]"
573724,0.5281445361792289,0.5619440225645476,0.5,"[""6776717"", ""8833194"", ""7674859"", ""8441642"", ""162151"", ""1165129"", ""5721829"", ""7199673"", ""2635262""]"
833860,0.48257219143494245,0.4596622889305816,0.0,"[""6230226"", ""8344031"", ""5167513"", ""6230227"", ""8833502"", ""6230222"", ""1889863"", ""5167510"", ""5127788""]"
855410,0.5221282387911226,0.54858934169279,0.5,"[""8651770"", ""8651775"", ""8651771"", ""2890365"", ""1819434"", ""1186979"", ""2117094"", ""6934651"", ""6933293""]"
915593,0.5045899659670638,0.5121951219512195,1.0,"[""82107"", ""8402971"", ""3538160"", ""82113"", ""6923052"", ""82110"", ""8402972"", ""4566822"", ""98515""]"
962179,0.434880342611085,0.3567662565905097,0.0,"[""5653659"", ""8785371"", ""4606386"", ""4511499"", ""2329699"", ""5919340"", ""2978869"", ""2329701"", ""2978871""]"
1037798,0.5668597214720578,0.6487679293858036,1.0,"[""8760866"", ""8760871"", ""8760867"", ""7822415"", ""4095286"", ""3641634"", ""2360252"", ""3914692"", ""7604812""]"
1063750,0.3581584892953273,0.23125659978880678,0.0,"[""1923500"", ""4337532"", ""7778351"", ""4895432"", ""1300452"", ""819285"", ""7778349"", ""983109"", ""8438480""]"
1103812,0.4376181442471523,0.3571428571428571,0.0,"[""8220086"", ""8220089"", ""8220085"", ""3843267"", ""2332189"", ""8220087"", ""3940091"", ""1659852"", ""6289840""]"
1106007,0.49541003403293615,0.48780487804878053,0.0,"[""2960558"", ""2960563"", ""1334335"", ""1334336"", ""4004173"", ""7685388"", ""2960566"", ""1334330"", ""5144927""]"
1110199,0.4813898605818304,0.4563079516718179,0.6666666666666666,"[""1901879"", ""4511137"", ""1901878"", ""8160520"", ""3838638"", ""8160519"", ""1901881"", ""1901876"", ""1901882""]"
1112341,0.31733795627956235,0.18661971830985916,0.0,"[""8139258"", ""8139257"", ""8139255"", ""8606161"", ""8606160"", ""4022849"", ""6164791"", ""4022846"", ""6903063""]"
1113437,0.5241247362317059,0.5555555555555556,0.25,"[""631949"", ""2354947"", ""3880944"", ""4016930"", ""8128796"", ""1768727"", ""2001934"", ""2001933"", ""5188745""]"
1114646,0.4967692404436833,0.49090909090909085,,"[""8117090"", ""8117091"", ""5279567"", ""2647994"", ""8117089"", ""6704400"", ""8117096"", ""444380"", ""8329774""]"
1114819,0.5489716496889119,0.6067415730337079,1.0,"[""988373"", ""8022280"", ""4890560"", ""3781418"", ""6941478"", ""6900766"", ""1315998"", ""5521371"", ""5891747""]"
1115776,0.4767713419963752,0.44444444444444453,0.5,"[""8106321"", ""4314176"", ""4314175"", ""4314174"", ""1729576"", ""4314172"", ""8106320"", ""8106324"", ""5900625""]"
