query_id,dcg_score,mrr_score,majority_at_k_score,ranked_doc_ids
19335,0.5384132296481314,0.5795574288724974,0.25,"[""6512144"", ""1720395"", ""6512137"", ""1720389"", ""772234"", ""2304004"", ""8828697"", ""2304005"", ""691496""]"
47923,0.4227950118402034,0.3333333333333333,0.0,"[""6241150"", ""4297620"", ""5417582"", ""8641107"", ""618556"", ""8418681"", ""6241152"", ""5417578"", ""2061700""]"
87181,0.5701760246179909,0.6458616010854817,0.6666666666666666,"[""6521366"", ""8534130"", ""6484575"", ""8534134"", ""6484576"", ""8565420"", ""8683183"", ""2530252"", ""8683181""]"
87452,0.4581648156955503,0.4031007751937985,0.0,"[""8819112"", ""8819116"", ""186931"", ""8333919"", ""186939"", ""8819113"", ""1395631"", ""8081937"", ""110898""]"
104861,0.5753568834889855,0.6359102244389028,0.5,"[""1811410"", ""5138474"", ""5703400"", ""6351571"", ""442613"", ""6658615"", ""2497738"", ""5836444"", ""6124839""]"
130510,0.546546529670947,0.608294930875576,1.0,"[""8612903"", ""8612909"", ""8612910"", ""799647"", ""7501558"", ""1494936"", ""8612902"", ""8612904"", ""8612905""]"
131843,0.546546529670947,0.608294930875576,1.0,"[""8305152"", ""8305153"", ""8305156"", ""8305158"", ""8305155"", ""8305154"", ""6054149"", ""8456964"", ""5325677""]"
146187,0.3253431902953504,0.1841726618705036,0.0,"[""8434625"", ""8434624"", ""8434619"", ""8434623"", ""4777144"", ""8434626"", ""8434618"", ""8434622"", ""744165""]"
148538,0.4224906588719225,0.3343239227340267,0.0,"[""231455"", ""7407803"", ""985491"", ""8283532"", ""985488"", ""7407812"", ""4959638"", ""3918785"", ""1392971""]"
156493,0.4526808302869428,0.4,0.0,"[""8182162"", ""1960257"", ""3288600"", ""2612493"", ""2928707"", ""6139386"", ""3288601"", ""8182160"", ""6983822""]"
168216,0.2971555068658242,0.1710526315789473,0.0,"[""1301467"", ""8185135"", ""3830857"", ""1381477"", ""13499"", ""1924800"", ""2069992"", ""8723467"", ""1924796""]"
182539,0.550646621537743,0.6067415730337079,0.5,"[""57443"", ""1307235"", ""8757181"", ""2909960"", ""7371262"", ""57444"", ""6037973"", ""1638690"", ""1638689""]"
183378,0.4617936125245732,0.4153052450558899,0.6666666666666666,"[""7449748"", ""7449744"", ""1289489"", ""8570258"", ""4803847"", ""4493915"", ""3185611"", ""5534710"", ""6109454""]"
207786,0.4632003664329279,0.4090474673462886,0.5,"[""8273762"", ""7941579"", ""8273763"", ""8273754"", ""2763917"", ""8273758"", ""8273756"", ""8273759"", ""8273755""]"
264014,0.3471264170361854,0.2387543252595155,0.4,"[""1804644"", ""4834547"", ""6105569"", ""96855"", ""3396076"", ""5328095"", ""3338827"", ""2223171"", ""6198286""]"
359349,0.382671659099648,0.2990654205607477,0.5,"[""943229"", ""2826510"", ""4013723"", ""68649"", ""68647"", ""68648"", ""576628"", ""3900185"", ""5615181""]"
405717,0.5607066655395243,0.6382978723404256,1.0,"[""3033900"", ""8433854"", ""2702419"", ""4704975"", ""7728831"", ""8156519"", ""4828118"", ""3033904"", ""2879960""]"
443396,0.5352169596746007,0.5747800586510264,0.6666666666666666,"[""8536118"", ""8536123"", ""8536121"", ""8536122"", ""3440850"", ""3721948"", ""119472"", ""4052112"", ""4633352""]"
451602,0.3955812686890548,0.3071672354948805,0.25,"[""8390518"", ""5179251"", ""6286982"", ""3177691"", ""5475308"", ""6286975"", ""6286977"", ""8383461"", ""2382274""]"
489204,0.5068803875747065,0.511757672379434,0.5,"[""1778458"", ""5541650"", ""1051498"", ""7116533"", ""8054792"", ""8737051"", ""1355264"", ""2268652"", ""855963""]"
